url,type,error_message
https://www.atlasscoop.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://eljadidainfo.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.dakhlapress.net/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.dakhlapress.net/contact', 'للتواصل معنا'))"
https://www.dakhlapress.net/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://azemmourinfo24.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://azemmourinfo24.com/%d9%84%d9%84%d9%86%d8%b4%d8%b1-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%88%d9%82%d8%b9', 'للنشر في الموقع'))"
https://azemmourinfo24.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.lepopulaire.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.centrefrance.com/fr/presse/nous-rejoindre/', 'Nous rejoindre') 
=> base_url == https://www.lepopulaire.fr/"
https://www.challenge.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.challenge.ma/lequipe-de-challenge/', ""L'équipe de challenge""))"
https://www.mamlakapress.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.challenge.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.egaliteetreconciliation.fr/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.egaliteetreconciliation.fr/)"
https://www.bna.bh/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.lalsace.fr/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://camer.be/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://camer.be/)"
https://efe.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://efs.efeservicios.com/contacto/', 'Contacto'))"
https://www.businessnews.com.tn/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.businessnews.com.tn/)"
https://www.ladn.eu/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.ladn.eu/qui-sommes-nous/)
=> (contact_link = ('https://www.ladn.eu/explore/esprit-dequipe/', ""Esprit d'équipe""))"
https://www.lemoniteurdespharmacies.fr/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/formation/dpc/besoin-d-aide.html', ""Besoin d'aide ?""))"
https://www.lemoniteurdespharmacies.fr/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/formation/dpc/besoin-d-aide.html', ""Besoin d'aide ?""))"
https://www.ladn.eu/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.ladn.eu/nous-contacter/)
=> (contact_link = ('https://www.ladn.eu/equipe/', ""L'équipe""))"
https://www.lesaffaires.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.lesaffaires.com/publicite', 'Annoncez chez nous') 
=> base_url == https://www.lesaffaires.com/"
https://www.publico.pt/,Warning,"==>>> Warning : contact link not found => contact_link == ('/parceria-publico-tin', 'Parceria PÚBLICO/TIN') 
=> base_url == https://www.publico.pt/"
https://www.publico.pt/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/parceria-publico-tin', 'Parceria PÚBLICO/TIN') 
=> base_url == https://www.publico.pt/"
https://www.lesaffaires.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.lesaffaires.com/page/contactez-nous', 'Contactez-nous') 
=> base_url == https://www.lesaffaires.com/"
https://www.publico.pt/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/', 'PÚBLICO') 
=> base_url == https://www.publico.pt/"
https://www.newswire.ca/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/contact-us/', 'Become a Client') 
=> base_url == https://www.newswire.ca/"
https://www.lesaffaires.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.lesaffaires.com/publicite', 'Annoncez chez nous') 
=> base_url == https://www.lesaffaires.com/"
https://www.fool.co.uk/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.fool.co.uk/)"
https://www.lesaffaires.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.lesaffaires.com/page/contactez-nous', 'Contactez-nous') 
=> base_url == https://www.lesaffaires.com/"
http://arabic.people.com.cn/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://arabic.people.com.cn/n3/2022/0419/c31664-10085798.html', 'من نحن') 
=> base_url == http://arabic.people.com.cn/"
https://defimedia.info/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.arabfinance.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.lahamag.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.newswire.ca/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.supmaroc.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.supmaroc.com/)"
https://www.agriculture.gov.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/form/contact', 'Contact'))"
https://www.agriculture.gov.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.nasdaq.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.commentcamarche.net/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.commentcamarche.net/infos/27053-qui-sommes-nous/)
=> (contact_link = ('https://www.commentcamarche.net/infos/25957-commentcamarche-l-equipe/', ""L'équipe""))"
https://www.lejecos.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.lejecos.com/Service-distribution_r13.html)
=> (contact_link = (""javascript:protected_mail('lejecos!SPAM!lejecos.com')"", 'Contact'))"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://weblogy.com/nous-contacter', 'Contactez-Nous') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'Contactez-nous') 
=> base_url == https://business.abidjan.net/"
https://www.lnc.nc/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/formulaire/contact?destinataire=publicite', 'Le Service Publicité') 
=> base_url == https://www.lnc.nc/"
https://www.radiofrance.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/franceinter/podcasts/serie-ceux-qui-nous-nourrissent', 'Ceux qui nous nourrissent') 
=> base_url == https://www.radiofrance.fr/"
https://www.radiofrance.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/contact', 'Nous contacter') 
=> base_url == https://www.radiofrance.fr/"
https://www.dnoticias.pt/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://edicao.dnoticias.pt', 'EdiçãoImpressa') 
=> base_url == https://www.dnoticias.pt/"
https://www.masress.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.masress.com/advertisement)
=> contact_link_inf = ('/advertisement', 'الإعلانات'))"
https://www.traveldailynews.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.traveldailynews.com/category/associations/)
=> contact_link_inf = ('https://www.traveldailynews.com/category/associations/', 'Associations'))"
https://www.sauress.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.sauress.com/advertisement)
=> contact_link_inf = ('/advertisement', 'الإعلانات'))"
https://www.macg.co/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://ours.macg.co/equipe/', 'Notre équipe') 
=> base_url == https://www.macg.co/"
https://www.novethic.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.welcometothejungle.com/fr/companies/novethic/jobs', 'Nous rejoindre') 
=> base_url == https://www.novethic.fr/"
https://www.strategies.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://emploi.strategies.fr/offre/3990', 'Un(e) Responsable développement partenariats') 
=> base_url == https://www.strategies.fr/"
http://abidjantv.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://abidjantv.net/about-us/', 'About Us') 
=> base_url == http://abidjantv.net/"
http://abidjantv.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://abidjantv.net/contact/', 'Notre Contact') 
=> base_url == http://abidjantv.net/"
http://abidjantv.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://abidjantv.net/category/publicite/', 'Publicité') 
=> base_url == http://abidjantv.net/"
http://abidjantv.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://abidjantv.net/category/publicite/', 'Publicité') 
=> base_url == http://abidjantv.net/"
https://www.middleeasteye.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/countries/us', 'US') 
=> base_url == https://www.middleeasteye.net/"
https://www.middleeasteye.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/contact', 'Contact') 
=> base_url == https://www.middleeasteye.net/"
https://www.middleeasteye.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/about-middle-east-eye', 'About us') 
=> base_url == https://www.middleeasteye.net/"
https://www.middleeasteye.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/form/contact', 'Contact us') 
=> base_url == https://www.middleeasteye.net/"
https://www.emiratesvoice.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.emiratesvoice.com/#google_vignette)
=> contact_link_inf = ('https://www.emiratesvoice.com/إعلام', 'إعلام'))"
https://www.emiratesvoice.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.emiratesvoice.com/#google_vignette)
=> contact_link_inf = ('https://www.emiratesvoice.com/446-الإعلام-وروّاده', 'الإعلام وروّاده'))"
